,ad_id,ad_type,advertiser_id,advertiser_name,public_ids_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,spend_range_min_usd,spend_range_max_usd,ad_url
2203,CR232739467406868480,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-18,2020-07-07,5,≤ 10k,≤ 100,2020-06-18 11:45:00+00:00,2020-07-07 19:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR232739467406868480
2204,CR398176384968556544,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-18,2020-07-31,34,≤ 10k,≤ 100,2020-06-19 01:00:00+00:00,2020-07-31 14:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR398176384968556544
2205,CR352331148136808448,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-27,30,≤ 10k,≤ 100,2020-06-17 23:30:00+00:00,2020-07-27 18:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR352331148136808448
2206,CR145693330859098112,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-27,25,≤ 10k,≤ 100,2020-06-18 02:15:00+00:00,2020-07-27 15:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR145693330859098112
2207,CR365243812693409792,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,34,≤ 10k,≤ 100,2020-06-18 04:00:00+00:00,2020-07-31 22:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR365243812693409792
2208,CR385035021993377792,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-28,35,≤ 10k,≤ 100,2020-06-18 02:00:00+00:00,2020-07-28 18:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR385035021993377792
2209,CR330763128046354432,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-26,26,≤ 10k,≤ 100,2020-06-17 19:00:00+00:00,2020-07-26 12:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR330763128046354432
2210,CR338362952417542144,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,33,≤ 10k,≤ 100,2020-06-18 02:15:00+00:00,2020-07-31 14:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR338362952417542144
2211,CR161983695136227328,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,31,≤ 10k,≤ 100,2020-06-18 03:15:00+00:00,2020-07-31 14:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR161983695136227328
2212,CR2915148922617856,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-26,21,≤ 10k,≤ 100,2020-06-18 00:15:00+00:00,2020-07-26 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR2915148922617856
2213,CR158729140718010368,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,38,≤ 10k,≤ 100,2020-06-18 00:30:00+00:00,2020-08-01 01:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR158729140718010368
2214,CR140556412534128640,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,41,≤ 10k,100-1k,2020-06-17 19:00:00+00:00,2020-07-31 19:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR140556412534128640
2215,CR156213458113658880,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-23,17,≤ 10k,≤ 100,2020-06-18 00:00:00+00:00,2020-07-23 17:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR156213458113658880
2216,CR288414338190934016,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-28,17,≤ 10k,≤ 100,2020-06-18 04:30:00+00:00,2020-07-28 21:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR288414338190934016
2217,CR321984627210190848,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,39,≤ 10k,≤ 100,2020-06-18 03:15:00+00:00,2020-08-01 03:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR321984627210190848
2218,CR181629768901328896,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,39,≤ 10k,≤ 100,2020-06-17 23:30:00+00:00,2020-08-01 00:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR181629768901328896
2219,CR189299962016694272,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,39,≤ 10k,100-1k,2020-06-17 23:15:00+00:00,2020-07-31 14:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR189299962016694272
2220,CR60828625380835328,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,37,≤ 10k,≤ 100,2020-06-18 04:15:00+00:00,2020-07-31 14:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR60828625380835328
2221,CR496072502259220480,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,41,≤ 10k,≤ 100,2020-06-17 19:00:00+00:00,2020-07-31 22:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR496072502259220480
2222,CR17622216455749632,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-30,31,≤ 10k,≤ 100,2020-06-18 03:00:00+00:00,2020-07-30 16:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR17622216455749632
2223,CR511962644303839232,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-27,20,≤ 10k,≤ 100,2020-06-18 01:15:00+00:00,2020-07-28 00:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR511962644303839232
2224,CR479663390726291456,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,40,≤ 10k,≤ 100,2020-06-18 02:45:00+00:00,2020-07-31 18:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR479663390726291456
2225,CR229410146197962752,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,31,≤ 10k,≤ 100,2020-06-18 00:00:00+00:00,2020-07-31 21:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR229410146197962752
2226,CR202234616805851136,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,41,≤ 10k,≤ 100,2020-06-18 02:45:00+00:00,2020-08-01 03:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR202234616805851136
2227,CR345470195579486208,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,36,≤ 10k,100-1k,2020-06-18 03:15:00+00:00,2020-08-01 02:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR345470195579486208
2228,CR268464799216566272,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,39,≤ 10k,100-1k,2020-06-18 02:00:00+00:00,2020-08-01 00:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR268464799216566272
2229,CR69127739147288576,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,27,≤ 10k,≤ 100,2020-06-18 02:30:00+00:00,2020-07-31 15:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR69127739147288576
2230,CR235760925359996928,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-31,34,≤ 10k,100-1k,2020-06-18 02:45:00+00:00,2020-08-01 00:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR235760925359996928
2231,CR267184967681835008,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-25,28,≤ 10k,≤ 100,2020-06-18 00:00:00+00:00,2020-07-25 19:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR267184967681835008
2232,CR132833442860630016,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-06-17,2020-07-30,36,≤ 10k,≤ 100,2020-06-18 04:45:00+00:00,2020-07-31 01:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR132833442860630016
